timestamp,emotion,confidence
2026-04-23T16:58:35.374,Angry,0.1451
2026-04-23T16:58:35.507,Angry,0.1450
2026-04-23T16:58:35.614,Angry,0.1452
2026-04-23T16:58:35.745,Angry,0.1451
2026-04-23T16:58:35.861,Angry,0.1452
2026-04-23T16:58:35.987,Angry,0.1451
2026-04-23T16:58:36.092,Angry,0.1453
2026-04-23T16:58:36.207,Angry,0.1453
2026-04-23T16:58:36.307,Angry,0.1452
2026-04-23T16:58:36.433,Angry,0.1453
2026-04-23T16:58:36.554,Angry,0.1453
2026-04-23T16:58:36.670,Angry,0.1451
2026-04-23T16:58:36.792,Angry,0.1453
2026-04-23T16:58:36.939,Angry,0.1451
2026-04-23T16:58:37.052,Angry,0.1453
2026-04-23T16:58:37.169,Angry,0.1450
2026-04-23T16:58:37.271,Angry,0.1453
2026-04-23T16:58:37.369,Angry,0.1452
2026-04-23T16:58:37.480,Angry,0.1452
2026-04-23T16:58:37.580,Angry,0.1453
2026-04-23T16:58:37.696,Angry,0.1453
2026-04-23T16:58:37.822,Angry,0.1451
2026-04-23T16:58:37.945,Angry,0.1451
2026-04-23T16:58:38.058,Angry,0.1449
2026-04-23T16:58:38.196,Angry,0.1450
2026-04-23T16:58:38.316,Angry,0.1450
2026-04-23T16:58:38.423,Angry,0.1449
2026-04-23T16:58:38.535,Angry,0.1451
2026-04-23T16:58:38.644,Angry,0.1453
2026-04-23T16:58:38.764,Angry,0.1452
2026-04-23T16:58:38.881,Angry,0.1454
2026-04-23T16:58:38.991,Angry,0.1454
2026-04-23T16:58:39.127,Angry,0.1453
2026-04-23T16:58:39.252,Angry,0.1451
2026-04-23T16:58:39.371,Angry,0.1451
2026-04-23T16:58:39.510,Angry,0.1449
2026-04-23T16:58:39.622,Angry,0.1451
2026-04-23T16:58:39.732,Angry,0.1452
2026-04-23T16:58:39.842,Angry,0.1452
2026-04-23T16:58:39.969,Angry,0.1452
2026-04-23T16:58:40.094,Angry,0.1451
2026-04-23T16:58:40.235,Angry,0.1452
2026-04-23T16:58:40.352,Angry,0.1457
2026-04-23T16:58:40.466,Angry,0.1454
2026-04-23T16:58:40.586,Angry,0.1452
2026-04-23T16:58:40.718,Angry,0.1452
2026-04-23T16:58:40.834,Angry,0.1452
2026-04-23T16:58:40.941,Angry,0.1454
2026-04-23T16:58:41.072,Angry,0.1454
2026-04-23T16:58:41.207,Angry,0.1456
2026-04-23T16:58:41.336,Angry,0.1454
2026-04-23T16:58:41.458,Angry,0.1452
2026-04-23T16:58:41.585,Angry,0.1452
2026-04-23T16:58:41.695,Angry,0.1452
2026-04-23T16:58:41.817,Angry,0.1452
2026-04-23T16:58:41.944,Angry,0.1453
2026-04-23T16:58:42.082,Angry,0.1452
2026-04-23T16:58:42.234,Angry,0.1453
2026-04-23T16:58:42.363,Angry,0.1452
2026-04-23T16:58:42.483,Angry,0.1452
2026-04-23T16:58:42.539,Angry,0.1451
2026-04-23T16:58:42.671,Angry,0.1452
2026-04-23T16:58:42.785,Angry,0.1452
2026-04-23T16:58:42.900,Angry,0.1453
2026-04-23T16:58:43.024,Angry,0.1453
2026-04-23T16:58:43.144,Angry,0.1450
2026-04-23T16:58:43.256,Angry,0.1451
2026-04-23T16:58:43.371,Angry,0.1453
2026-04-23T16:58:43.489,Angry,0.1453
2026-04-23T16:58:43.549,Angry,0.1452
2026-04-23T16:58:43.682,Angry,0.1453
2026-04-23T16:58:43.798,Angry,0.1453
2026-04-23T16:58:43.905,Angry,0.1452
2026-04-23T16:58:44.034,Angry,0.1452
2026-04-23T16:58:44.155,Angry,0.1454
2026-04-23T16:58:44.295,Angry,0.1454
2026-04-23T16:58:44.432,Angry,0.1456
2026-04-23T16:58:44.546,Angry,0.1454
2026-04-23T16:58:44.663,Angry,0.1455
2026-04-23T16:58:44.789,Angry,0.1449
2026-04-23T16:58:44.912,Angry,0.1451
2026-04-23T16:58:45.067,Angry,0.1452
2026-04-23T16:58:46.278,Angry,0.1452
2026-04-23T16:58:46.336,Angry,0.1459
2026-04-23T16:58:46.474,Angry,0.1454
2026-04-23T16:58:46.584,Angry,0.1452
2026-04-23T16:58:46.673,Angry,0.1464
2026-04-23T16:58:46.807,Angry,0.1460
2026-04-23T16:58:46.930,Angry,0.1454
2026-04-23T16:58:47.052,Angry,0.1455
2026-04-23T16:58:47.174,Angry,0.1450
2026-04-23T16:58:47.297,Angry,0.1450
2026-04-23T16:58:47.411,Angry,0.1453
2026-04-23T16:58:47.517,Angry,0.1453
2026-04-23T16:58:47.651,Angry,0.1454
2026-04-23T16:58:47.777,Angry,0.1453
2026-04-23T16:58:47.888,Angry,0.1456
2026-04-23T16:58:48.032,Angry,0.1455
2026-04-23T16:58:48.152,Angry,0.1454
2026-04-23T16:58:48.278,Angry,0.1454
2026-04-23T16:58:48.404,Angry,0.1453
2026-04-23T16:58:48.554,Angry,0.1456
2026-04-23T16:58:48.683,Angry,0.1453
2026-04-23T16:58:48.804,Angry,0.1454
2026-04-23T16:58:48.920,Angry,0.1453
2026-04-23T16:58:49.055,Angry,0.1456
2026-04-23T16:58:49.167,Angry,0.1453
2026-04-23T16:58:49.284,Angry,0.1454
2026-04-23T16:58:49.418,Angry,0.1455
2026-04-23T16:58:49.548,Angry,0.1455
2026-04-23T16:58:49.653,Angry,0.1456
2026-04-23T16:58:49.799,Angry,0.1458
2026-04-23T16:58:49.920,Angry,0.1456
2026-04-23T16:58:50.025,Angry,0.1454
2026-04-23T16:58:50.142,Angry,0.1456
2026-04-23T16:58:50.264,Angry,0.1456
2026-04-23T16:58:50.382,Angry,0.1455
2026-04-23T16:58:50.509,Angry,0.1452
2026-04-23T16:58:50.639,Angry,0.1451
2026-04-23T16:58:50.780,Angry,0.1454
2026-04-23T16:58:50.897,Angry,0.1454
2026-04-23T16:58:50.958,Angry,0.1451
2026-04-23T16:58:51.076,Angry,0.1457
2026-04-23T16:58:51.139,Angry,0.1453
2026-04-23T16:58:51.272,Angry,0.1450
2026-04-23T16:58:51.385,Angry,0.1448
2026-04-23T16:58:51.525,Angry,0.1449
2026-04-23T16:58:51.653,Angry,0.1448
2026-04-23T16:58:51.785,Angry,0.1450
2026-04-23T16:58:51.930,Angry,0.1446
2026-04-23T16:58:52.127,Angry,0.1447
2026-04-23T16:58:52.234,Angry,0.1449
2026-04-23T16:58:52.358,Angry,0.1449
2026-04-23T16:58:52.478,Angry,0.1441
2026-04-23T16:58:52.630,Angry,0.1444
2026-04-23T16:58:52.772,Angry,0.1445
2026-04-23T16:58:52.897,Angry,0.1449
2026-04-23T16:58:53.024,Angry,0.1460
2026-04-23T16:58:53.096,Angry,0.1448
2026-04-23T16:58:53.230,Angry,0.1452
2026-04-23T16:58:53.293,Angry,0.1449
2026-04-23T16:58:53.374,Angry,0.1457
2026-04-23T16:58:53.496,Angry,0.1452
2026-04-23T16:58:53.553,Angry,0.1457
2026-04-23T16:58:53.674,Angry,0.1453
2026-04-23T16:58:53.796,Angry,0.1451
2026-04-23T16:58:53.926,Angry,0.1451
2026-04-23T16:58:54.068,Angry,0.1447
2026-04-23T16:58:54.130,Angry,0.1453
2026-04-23T16:58:54.283,Angry,0.1451
2026-04-23T16:58:54.419,Angry,0.1449
2026-04-23T16:58:54.497,Angry,0.1452
2026-04-23T16:58:54.630,Angry,0.1450
2026-04-23T16:58:54.691,Angry,0.1453
2026-04-23T16:58:54.824,Angry,0.1454
2026-04-23T16:58:54.967,Angry,0.1454
2026-04-23T16:58:55.083,Angry,0.1448
2026-04-23T16:58:55.143,Angry,0.1454
2026-04-23T16:58:55.258,Angry,0.1453
2026-04-23T16:58:55.316,Angry,0.1448
2026-04-23T16:58:55.454,Angry,0.1446
2026-04-23T16:58:55.521,Angry,0.1453
2026-04-23T16:58:55.659,Angry,0.1453
2026-04-23T16:58:55.789,Angry,0.1453
2026-04-23T16:58:55.904,Angry,0.1453
2026-04-23T16:58:56.034,Angry,0.1452
2026-04-23T16:58:56.147,Angry,0.1452
2026-04-23T16:58:56.264,Angry,0.1452
2026-04-23T16:58:56.383,Angry,0.1450
2026-04-23T16:58:56.513,Angry,0.1451
2026-04-23T16:58:56.655,Angry,0.1453
2026-04-23T16:58:56.911,Angry,0.1454
2026-04-23T16:58:57.732,Angry,0.1452
2026-04-23T16:58:57.875,Angry,0.1452
2026-04-23T16:58:58.031,Angry,0.1454
2026-04-23T16:58:58.147,Angry,0.1453
2026-04-23T16:58:58.202,Angry,0.1447
2026-04-23T16:58:58.325,Angry,0.1455
2026-04-23T16:58:58.460,Angry,0.1459
2026-04-23T16:58:58.584,Angry,0.1451
2026-04-23T16:58:58.707,Angry,0.1448
2026-04-23T16:58:59.532,Angry,0.1442
2026-04-23T16:58:59.653,Angry,0.1448
2026-04-23T16:59:03.104,Angry,0.1450
2026-04-23T16:59:03.241,Angry,0.1450
2026-04-23T16:59:03.364,Angry,0.1464
2026-04-23T16:59:03.443,Angry,0.1446
2026-04-23T16:59:03.582,Angry,0.1448
2026-04-23T16:59:03.639,Angry,0.1447
2026-04-23T16:59:03.798,Angry,0.1449
2026-04-23T16:59:03.880,Angry,0.1451
2026-04-23T16:59:04.018,Angry,0.1449
2026-04-23T16:59:04.092,Angry,0.1454
2026-04-23T16:59:04.170,Angry,0.1453
2026-04-23T16:59:04.309,Angry,0.1454
2026-04-23T16:59:04.436,Angry,0.1457
2026-04-23T16:59:04.564,Angry,0.1458
2026-04-23T16:59:04.685,Angry,0.1459
2026-04-23T16:59:04.823,Angry,0.1460
2026-04-23T16:59:04.940,Angry,0.1458
2026-04-23T16:59:05.072,Angry,0.1460
2026-04-23T16:59:05.198,Angry,0.1457
2026-04-23T16:59:05.313,Angry,0.1453
2026-04-23T16:59:05.451,Angry,0.1453
2026-04-23T16:59:05.575,Angry,0.1457
2026-04-23T16:59:05.727,Angry,0.1453
2026-04-23T16:59:05.861,Angry,0.1452
2026-04-23T16:59:05.986,Angry,0.1454
2026-04-23T16:59:06.117,Angry,0.1454
2026-04-23T16:59:06.250,Angry,0.1454
2026-04-23T16:59:06.379,Angry,0.1449
2026-04-23T16:59:06.513,Angry,0.1453
2026-04-23T16:59:06.635,Angry,0.1455
2026-04-23T16:59:06.754,Angry,0.1453
2026-04-23T16:59:06.894,Angry,0.1452
2026-04-23T16:59:07.018,Angry,0.1453
2026-04-23T16:59:07.139,Angry,0.1455
2026-04-23T16:59:07.260,Angry,0.1453
2026-04-23T16:59:07.380,Angry,0.1451
2026-04-23T16:59:07.440,Angry,0.1455
2026-04-23T16:59:07.551,Angry,0.1453
2026-04-23T16:59:07.669,Angry,0.1454
2026-04-23T16:59:07.808,Angry,0.1454
2026-04-23T16:59:07.906,Angry,0.1451
2026-04-23T16:59:08.044,Angry,0.1451
2026-04-23T16:59:08.115,Angry,0.1449
2026-04-23T16:59:08.245,Angry,0.1450
2026-04-23T16:59:09.240,Angry,0.1450
2026-04-23T16:59:09.652,Angry,0.1450
2026-04-23T16:59:09.763,Angry,0.1451
2026-04-23T16:59:09.860,Angry,0.1453
2026-04-23T16:59:09.993,Angry,0.1455
2026-04-23T16:59:10.113,Angry,0.1456
2026-04-23T16:59:10.216,Angry,0.1451
2026-04-23T16:59:10.336,Angry,0.1451
2026-04-23T16:59:10.451,Angry,0.1453
2026-04-23T16:59:10.567,Angry,0.1453
2026-04-23T16:59:10.719,Angry,0.1455
2026-04-23T16:59:10.867,Angry,0.1453
2026-04-23T16:59:10.979,Angry,0.1451
2026-04-23T16:59:11.111,Angry,0.1451
2026-04-23T16:59:11.221,Angry,0.1454
2026-04-23T16:59:11.341,Angry,0.1453
2026-04-23T16:59:11.460,Angry,0.1454
2026-04-23T16:59:11.576,Angry,0.1452
2026-04-23T16:59:11.707,Angry,0.1454
2026-04-23T16:59:11.836,Angry,0.1453
2026-04-23T16:59:11.953,Angry,0.1454
2026-04-23T16:59:12.074,Angry,0.1453
2026-04-23T16:59:12.188,Angry,0.1453
2026-04-23T16:59:12.306,Angry,0.1453
2026-04-23T16:59:12.432,Angry,0.1453
2026-04-23T16:59:12.545,Angry,0.1452
2026-04-23T16:59:12.663,Angry,0.1453
2026-04-23T16:59:12.767,Angry,0.1455
2026-04-23T16:59:12.894,Angry,0.1452
2026-04-23T16:59:13.023,Angry,0.1452
2026-04-23T16:59:13.132,Angry,0.1453
2026-04-23T16:59:13.241,Angry,0.1455
2026-04-23T16:59:13.339,Angry,0.1453
2026-04-23T16:59:13.488,Angry,0.1455
2026-04-23T16:59:13.595,Angry,0.1456
2026-04-23T16:59:13.698,Angry,0.1457
2026-04-23T16:59:13.807,Angry,0.1455
2026-04-23T16:59:13.922,Angry,0.1457
2026-04-23T16:59:14.038,Angry,0.1456
2026-04-23T16:59:14.159,Angry,0.1454
2026-04-23T16:59:14.300,Angry,0.1452
2026-04-23T16:59:14.422,Angry,0.1453
2026-04-23T16:59:14.540,Angry,0.1454
2026-04-23T16:59:14.672,Angry,0.1453
2026-04-23T16:59:14.798,Angry,0.1453
2026-04-23T16:59:14.912,Angry,0.1451
2026-04-23T16:59:15.041,Angry,0.1453
2026-04-23T16:59:15.155,Angry,0.1452
2026-04-23T16:59:15.271,Angry,0.1458
2026-04-23T16:59:15.330,Angry,0.1450
2026-04-23T16:59:15.390,Angry,0.1451
2026-04-23T16:59:15.508,Angry,0.1448
2026-04-23T16:59:15.630,Angry,0.1448
2026-04-23T16:59:15.695,Angry,0.1461
2026-04-23T16:59:15.821,Angry,0.1452
2026-04-23T16:59:15.890,Angry,0.1451
2026-04-23T16:59:16.021,Angry,0.1456
2026-04-23T16:59:16.167,Angry,0.1452
2026-04-23T16:59:16.280,Angry,0.1447
2026-04-23T16:59:16.343,Angry,0.1449
2026-04-23T16:59:16.467,Angry,0.1449
2026-04-23T16:59:16.550,Angry,0.1447
2026-04-23T16:59:16.621,Angry,0.1450
2026-04-23T16:59:16.760,Angry,0.1449
2026-04-23T16:59:16.821,Angry,0.1452
2026-04-23T16:59:16.931,Angry,0.1451
2026-04-23T16:59:17.008,Angry,0.1452
2026-04-23T16:59:17.124,Angry,0.1453
2026-04-23T16:59:17.248,Angry,0.1467
2026-04-23T16:59:17.308,Angry,0.1450
2026-04-23T16:59:17.429,Angry,0.1452
2026-04-23T16:59:17.548,Angry,0.1453
2026-04-23T16:59:17.670,Angry,0.1451
2026-04-23T16:59:17.745,Angry,0.1452
2026-04-23T16:59:17.864,Angry,0.1452
2026-04-23T16:59:17.953,Angry,0.1451
2026-04-23T16:59:18.089,Angry,0.1451
2026-04-23T16:59:18.215,Angry,0.1454
2026-04-23T16:59:18.274,Angry,0.1450
2026-04-23T16:59:18.393,Angry,0.1452
2026-04-23T16:59:18.528,Angry,0.1450
2026-04-23T16:59:18.630,Angry,0.1453
2026-04-23T16:59:18.744,Angry,0.1454
2026-04-23T16:59:18.877,Angry,0.1451
2026-04-23T16:59:18.986,Angry,0.1450
2026-04-23T16:59:19.109,Angry,0.1450
2026-04-23T16:59:19.228,Angry,0.1454
2026-04-23T16:59:19.288,Angry,0.1453
2026-04-23T16:59:19.410,Angry,0.1451
2026-04-23T16:59:19.487,Angry,0.1449
2026-04-23T16:59:19.625,Angry,0.1449
2026-04-23T16:59:19.689,Angry,0.1448
2026-04-23T16:59:19.816,Angry,0.1450
2026-04-23T16:59:19.878,Angry,0.1450
2026-04-23T16:59:19.996,Angry,0.1449
2026-04-23T16:59:20.062,Angry,0.1451
2026-04-23T16:59:20.179,Angry,0.1448
2026-04-23T16:59:20.265,Angry,0.1450
2026-04-23T16:59:20.393,Angry,0.1458
2026-04-23T16:59:20.519,Angry,0.1454
2026-04-23T16:59:20.637,Angry,0.1454
2026-04-23T16:59:20.776,Angry,0.1457
2026-04-23T16:59:20.904,Angry,0.1456
2026-04-23T16:59:21.031,Angry,0.1458
2026-04-23T16:59:21.158,Angry,0.1455
2026-04-23T16:59:21.285,Angry,0.1455
2026-04-23T16:59:21.397,Angry,0.1449
2026-04-23T16:59:21.461,Angry,0.1452
2026-04-23T16:59:21.579,Angry,0.1448
2026-04-23T16:59:21.645,Angry,0.1451
2026-04-23T16:59:21.780,Angry,0.1453
2026-04-23T16:59:22.302,Angry,0.1449
