timestamp,emotion,confidence
2026-04-23T17:11:47.387,Neutral,0.6949
2026-04-23T17:11:47.481,Neutral,0.3582
2026-04-23T17:11:47.581,Neutral,0.4576
2026-04-23T17:11:47.675,Neutral,0.4021
2026-04-23T17:11:47.828,Neutral,0.4131
2026-04-23T17:11:47.935,Fear,0.4317
2026-04-23T17:11:48.020,Sad,0.5601
2026-04-23T17:11:48.111,Sad,0.4344
2026-04-23T17:11:48.212,Sad,0.4041
2026-04-23T17:11:48.226,Fear,0.9978
2026-04-23T17:11:48.240,Fear,0.9978
2026-04-23T17:11:48.379,Angry,0.3506
2026-04-23T17:11:48.393,Fear,0.9980
2026-04-23T17:11:48.499,Fear,0.4326
2026-04-23T17:11:48.513,Fear,0.9990
2026-04-23T17:11:48.625,Fear,0.9993
2026-04-23T17:11:48.672,Fear,0.4112
2026-04-23T17:11:48.789,Sad,0.3841
2026-04-23T17:11:48.880,Fear,0.3350
2026-04-23T17:11:48.983,Sad,0.3475
2026-04-23T17:11:48.998,Fear,0.9991
2026-04-23T17:11:49.099,Fear,0.4835
2026-04-23T17:11:49.201,Sad,0.3242
2026-04-23T17:11:49.215,Fear,0.9991
2026-04-23T17:11:49.306,Fear,0.4015
2026-04-23T17:11:49.319,Fear,0.9991
2026-04-23T17:11:49.334,Fear,0.9988
2026-04-23T17:11:49.349,Neutral,0.8912
2026-04-23T17:11:49.454,Angry,0.4745
2026-04-23T17:11:49.467,Fear,0.9992
2026-04-23T17:11:49.580,Angry,0.4051
2026-04-23T17:11:49.597,Neutral,0.6234
2026-04-23T17:11:49.698,Angry,0.3817
2026-04-23T17:11:49.790,Angry,0.3412
2026-04-23T17:11:49.803,Happy,0.9782
2026-04-23T17:11:49.891,Fear,0.4034
2026-04-23T17:11:49.905,Happy,0.9904
2026-04-23T17:11:49.988,Fear,0.3888
2026-04-23T17:11:50.001,Happy,0.9782
2026-04-23T17:11:50.117,Angry,0.3720
2026-04-23T17:11:50.133,Fear,0.9990
2026-04-23T17:11:50.144,Fear,0.9987
2026-04-23T17:11:50.161,Happy,0.9561
2026-04-23T17:11:50.277,Sad,0.3167
2026-04-23T17:11:50.290,Fear,0.9994
2026-04-23T17:11:50.385,Sad,0.3274
2026-04-23T17:11:50.441,Neutral,0.9836
2026-04-23T17:11:50.488,Angry,0.3720
2026-04-23T17:11:50.615,Angry,0.4950
2026-04-23T17:11:50.665,Fear,0.9995
2026-04-23T17:11:50.710,Angry,0.3570
2026-04-23T17:11:50.725,Fear,0.9995
2026-04-23T17:11:50.745,Neutral,0.7978
2026-04-23T17:11:50.848,Angry,0.3933
2026-04-23T17:11:50.905,Happy,0.9777
2026-04-23T17:11:50.944,Fear,0.4529
2026-04-23T17:11:51.024,Sad,0.3883
2026-04-23T17:11:51.120,Neutral,0.3487
2026-04-23T17:11:51.139,Sad,0.3811
2026-04-23T17:11:51.253,Happy,0.2558
2026-04-23T17:11:51.340,Sad,0.5730
2026-04-23T17:11:51.355,Fear,0.9994
2026-04-23T17:11:51.452,Happy,0.8414
2026-04-23T17:11:51.541,Sad,0.6826
2026-04-23T17:11:51.554,Fear,0.9993
2026-04-23T17:11:51.656,Sad,0.9998
2026-04-23T17:11:51.762,Happy,0.7865
2026-04-23T17:11:51.778,Fear,0.9994
2026-04-23T17:11:51.894,Happy,0.9793
2026-04-23T17:11:52.012,Sad,0.9559
2026-04-23T17:11:52.026,Fear,0.9993
2026-04-23T17:11:52.043,Fear,0.5999
2026-04-23T17:11:52.059,Fear,0.9991
2026-04-23T17:11:52.167,Sad,0.9765
2026-04-23T17:11:52.182,Fear,0.9993
2026-04-23T17:11:52.287,Happy,0.9915
2026-04-23T17:11:52.375,Neutral,0.6088
2026-04-23T17:11:52.485,Happy,0.9970
2026-04-23T17:11:52.498,Fear,0.9993
2026-04-23T17:11:52.518,Fear,0.9991
2026-04-23T17:11:52.534,Sad,0.5153
2026-04-23T17:11:52.630,Happy,0.7106
2026-04-23T17:11:52.738,Happy,0.9349
2026-04-23T17:11:52.753,Fear,0.9994
2026-04-23T17:11:52.864,Fear,0.3855
2026-04-23T17:11:52.951,Fear,0.8587
2026-04-23T17:11:53.037,Happy,0.9979
2026-04-23T17:11:53.125,Happy,0.9993
2026-04-23T17:11:53.235,Happy,0.9995
